order_id,order_date,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount
2665,2023-04-27,407,User_407,Pune,Gold,226,Darbar Curry House Andhra,Indian,3.2,487.59
2666,2023-01-10,1549,User_1549,Pune,Regular,125,Sai Foods Family Restaurant,Chinese,4.3,1328.78
2667,2023-08-19,483,User_483,Pune,Gold,157,Sai Restaurant Family Restaurant,Italian,4.5,357.12
2668,2023-08-17,2921,User_2921,Hyderabad,Regular,382,Annapurna Mess Andhra,Mexican,4.8,1474.95
2669,2023-07-24,456,User_456,Pune,Regular,173,Darbar Delights South Indian,Chinese,3.7,530.28
2670,2023-10-16,60,User_60,Chennai,Gold,29,Spice Kitchen Pure Veg,Italian,3.0,1197.83
2671,2023-06-06,1363,User_1363,Bangalore,Gold,221,New Mess Non-Veg,Chinese,3.7,1256.29
2672,2023-02-05,266,User_266,Bangalore,Regular,124,Spice Dhaba Andhra,Mexican,3.5,1291.7
2673,2023-02-13,2616,User_2616,Chennai,Gold,287,Amma Cafe South Indian,Chinese,4.7,437.36
2674,2023-12-17,1521,User_1521,Hyderabad,Regular,301,Classic Tiffins North Indian,Italian,4.8,387.4
2675,2023-10-27,1005,User_1005,Chennai,Gold,140,Royal Tiffins Punjabi,Italian,3.3,276.1
2676,2023-09-11,1232,User_1232,Pune,Gold,152,Hotel Curry House Punjabi,Indian,4.8,140.3
2677,2023-03-17,593,User_593,Hyderabad,Gold,182,Annapurna Restaurant Andhra,Mexican,4.8,112.27
2678,2023-01-10,886,User_886,Bangalore,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,898.65
2679,2023-03-23,1319,User_1319,Hyderabad,Gold,373,Sai Delights Chinese,Indian,3.6,225.17
2680,2023-04-03,353,User_353,Chennai,Regular,447,Amma Biryani South Indian,Chinese,3.2,464.75
2681,2023-08-23,1217,User_1217,Chennai,Gold,344,Annapurna Kitchen North Indian,Indian,4.8,742.02
2682,2023-03-09,78,User_78,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,446.85
2683,2023-08-11,2666,User_2666,Chennai,Gold,452,Classic Delights Multicuisine,Chinese,4.4,1183.92
2684,2023-01-09,371,User_371,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,1117.83
2685,2023-12-30,1366,User_1366,Bangalore,Gold,211,Darbar Mess Multicuisine,Chinese,3.1,932.01
2686,2023-05-05,755,User_755,Chennai,Regular,133,Spice Foods Non-Veg,Italian,4.5,1404.01
2687,2023-02-21,2322,User_2322,Pune,Gold,364,Sri Foods Non-Veg,Mexican,3.4,916.44
2688,2023-12-13,2596,User_2596,Pune,Regular,490,Swagath Curry House Punjabi,Italian,3.7,530.91
2689,2023-08-23,2985,User_2985,Hyderabad,Regular,387,New Tiffins Andhra,Mexican,3.8,840.01
2690,2023-08-30,864,User_864,Hyderabad,Gold,123,Grand Restaurant Non-Veg,Chinese,4.2,633.15
2691,2023-05-05,2875,User_2875,Hyderabad,Gold,450,New Foods Chinese,Mexican,3.2,1036.46
2692,2023-11-27,2166,User_2166,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7,1080.61
2693,2023-01-13,2501,User_2501,Chennai,Gold,128,Swagath Kitchen South Indian,Indian,4.5,865.04
2694,2023-08-18,527,User_527,Bangalore,Gold,28,Swagath Delights Multicuisine,Chinese,3.6,1374.57
2695,2023-08-08,1535,User_1535,Chennai,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6,1273.78
2696,2023-01-25,1293,User_1293,Hyderabad,Gold,375,Hotel Delights Multicuisine,Chinese,4.3,910.11
2697,2023-12-04,2766,User_2766,Bangalore,Gold,246,Ruchi Tiffins Pure Veg,Mexican,3.9,508.49
2698,2023-10-28,2507,User_2507,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9,965.78
2699,2023-09-28,1900,User_1900,Bangalore,Gold,441,Darbar Curry House Family Restaurant,Indian,3.4,125.29
2700,2023-05-11,1081,User_1081,Hyderabad,Gold,327,Royal Tiffins Chinese,Indian,3.2,167.05
2701,2023-01-26,1556,User_1556,Bangalore,Regular,468,New Restaurant North Indian,Chinese,4.8,170.89
2702,2023-02-11,1062,User_1062,Chennai,Regular,12,Royal Foods Multicuisine,Mexican,3.4,372.93
2703,2023-04-11,1961,User_1961,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,293.54
2704,2023-06-25,2979,User_2979,Chennai,Gold,200,Annapurna Restaurant Pure Veg,Chinese,3.9,1141.34
2705,2023-01-12,162,User_162,Bangalore,Gold,97,Annapurna Delights Andhra,Mexican,3.7,350.17
2706,2023-02-23,1414,User_1414,Bangalore,Regular,276,Sri Kitchen Chinese,Italian,3.4,967.56
2707,2023-10-06,575,User_575,Bangalore,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,1047.44
2708,2023-03-03,2378,User_2378,Chennai,Gold,215,Spice Biryani Punjabi,Mexican,4.4,1196.63
2709,2023-10-31,1411,User_1411,Chennai,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,1020.17
2710,2023-06-16,652,User_652,Bangalore,Regular,127,Hotel Eatery Family Restaurant,Chinese,5.0,889.88
2711,2023-07-21,785,User_785,Chennai,Gold,141,Amma Kitchen South Indian,Mexican,3.3,1384.29
2712,2023-09-19,496,User_496,Chennai,Regular,373,Sai Delights Chinese,Indian,3.6,619.41
2713,2023-08-11,1695,User_1695,Bangalore,Gold,47,Ruchi Cafe Punjabi,Indian,3.4,1429.43
2714,2023-01-13,1031,User_1031,Hyderabad,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4,394.84
2715,2023-05-17,1907,User_1907,Pune,Gold,412,Darbar Cafe Pure Veg,Mexican,4.0,523.2
2716,2023-11-07,1330,User_1330,Chennai,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,1191.57
2717,2023-11-24,272,User_272,Pune,Regular,157,Sai Restaurant Family Restaurant,Italian,4.5,1201.83
2718,2023-07-08,1585,User_1585,Bangalore,Regular,344,Annapurna Kitchen North Indian,Indian,4.8,633.12
2719,2023-04-04,2167,User_2167,Hyderabad,Gold,173,Darbar Delights South Indian,Chinese,3.7,777.3
2720,2023-10-15,1508,User_1508,Pune,Gold,334,Darbar Tiffins Family Restaurant,Indian,4.0,314.77
2721,2023-05-20,2565,User_2565,Pune,Regular,112,Grand Cafe Punjabi,Chinese,3.2,253.85
2722,2023-12-22,1630,User_1630,Chennai,Regular,19,Classic Biryani Chinese,Indian,3.6,1450.13
2723,2023-08-06,1283,User_1283,Hyderabad,Regular,406,Spice Foods Non-Veg,Chinese,4.5,605.71
2724,2023-11-17,166,User_166,Hyderabad,Regular,364,Sri Foods Non-Veg,Mexican,3.4,885.59
2725,2023-01-11,190,User_190,Bangalore,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,466.71
2726,2023-01-17,824,User_824,Hyderabad,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6,1446.99
2727,2023-11-12,2321,User_2321,Bangalore,Gold,335,New Biryani Family Restaurant,Italian,3.9,994.97
2728,2023-09-12,2368,User_2368,Pune,Gold,352,Hotel Kitchen Multicuisine,Italian,4.7,119.08
2729,2023-04-27,125,User_125,Bangalore,Regular,219,Taste of Cafe Andhra,Mexican,4.6,699.1
2730,2023-05-31,600,User_600,Chennai,Gold,180,Grand Restaurant Punjabi,Chinese,4.4,264.71
2731,2023-08-28,1496,User_1496,Chennai,Regular,36,Sai Dhaba South Indian,Italian,3.5,882.37
2732,2023-11-14,2350,User_2350,Hyderabad,Gold,346,Amma Dhaba Non-Veg,Indian,4.5,428.48
2733,2023-12-31,2774,User_2774,Bangalore,Gold,166,Classic Cafe Andhra,Chinese,4.6,1169.44
2734,2023-08-30,153,User_153,Pune,Gold,304,Hotel Tiffins Andhra,Italian,4.1,950.82
2735,2023-07-02,2524,User_2524,Hyderabad,Regular,499,Annapurna Tiffins South Indian,Mexican,4.9,672.18
2736,2023-08-19,2193,User_2193,Pune,Gold,17,Udupi Delights Non-Veg,Indian,4.6,294.69
2737,2023-08-23,1541,User_1541,Chennai,Regular,351,Spice Dhaba Non-Veg,Mexican,4.2,660.3
2738,2023-10-26,1499,User_1499,Pune,Gold,287,Amma Cafe South Indian,Chinese,4.7,1285.14
2739,2023-08-14,1418,User_1418,Chennai,Gold,107,Spice Kitchen Punjabi,Mexican,4.0,340.68
2740,2023-02-07,1515,User_1515,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9,1046.07
2741,2023-11-27,1091,User_1091,Pune,Gold,318,Hotel Tiffins Pure Veg,Indian,3.7,941.84
2742,2023-06-16,2378,User_2378,Chennai,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,116.27
2743,2023-12-23,2726,User_2726,Bangalore,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,1468.47
2744,2023-01-19,2758,User_2758,Hyderabad,Gold,50,Taste of Cafe Punjabi,Mexican,4.8,1280.25
2745,2023-07-29,606,User_606,Hyderabad,Gold,226,Darbar Curry House Andhra,Indian,3.2,353.34
2746,2023-04-29,1128,User_1128,Pune,Gold,160,Hotel Tiffins Pure Veg,Chinese,4.2,1254.75
2747,2023-11-20,512,User_512,Hyderabad,Regular,179,Annapurna Foods Multicuisine,Italian,3.5,1430.71
2748,2023-01-03,1061,User_1061,Bangalore,Gold,296,Grand Restaurant Multicuisine,Italian,3.8,558.33
2749,2023-02-14,2675,User_2675,Hyderabad,Gold,498,Darbar Tiffins Non-Veg,Chinese,3.9,873.46
2750,2023-08-11,122,User_122,Pune,Gold,14,Taste of Tiffins North Indian,Indian,3.8,901.78
2751,2023-08-13,319,User_319,Bangalore,Gold,17,Udupi Delights Non-Veg,Indian,4.6,345.3
2752,2023-04-02,274,User_274,Pune,Gold,473,Sri Restaurant Andhra,Italian,4.5,297.35
2753,2023-09-25,200,User_200,Hyderabad,Regular,190,Amma Restaurant Pure Veg,Chinese,3.1,895.14
2754,2023-07-18,826,User_826,Hyderabad,Gold,48,Royal Tiffins North Indian,Mexican,3.8,238.32
2755,2023-07-16,2283,User_2283,Hyderabad,Gold,348,Royal Restaurant Andhra,Italian,3.0,582.5
2756,2023-03-29,1545,User_1545,Hyderabad,Regular,227,Udupi Curry House Chinese,Italian,3.5,1371.96
2757,2023-11-27,1571,User_1571,Pune,Gold,462,Grand Curry House Family Restaurant,Italian,3.1,432.9
2758,2023-11-23,1639,User_1639,Hyderabad,Regular,375,Hotel Delights Multicuisine,Chinese,4.3,1411.89
2759,2023-03-02,2794,User_2794,Pune,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,1001.51
2760,2023-09-08,2648,User_2648,Hyderabad,Regular,338,Grand Kitchen Non-Veg,Mexican,4.5,413.39
2761,2023-06-18,1065,User_1065,Chennai,Regular,299,Taste of Kitchen North Indian,Mexican,3.2,700.14
2762,2023-05-20,323,User_323,Bangalore,Regular,247,Hotel Mess Punjabi,Mexican,3.2,1062.13
2763,2023-08-01,848,User_848,Pune,Regular,134,New Tiffins Non-Veg,Mexican,4.3,378.09
2764,2023-08-05,2298,User_2298,Bangalore,Regular,75,New Cafe South Indian,Chinese,4.2,1036.72
2765,2023-06-25,1472,User_1472,Pune,Regular,115,Annapurna Eatery Non-Veg,Chinese,3.3,1462.79
2766,2023-05-16,2532,User_2532,Hyderabad,Gold,466,Sai Cafe South Indian,Italian,4.9,702.45
2767,2023-10-31,1908,User_1908,Bangalore,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1,1279.77
2768,2023-08-08,2746,User_2746,Bangalore,Regular,307,Annapurna Curry House North Indian,Mexican,3.8,1403.16
2769,2023-10-08,2626,User_2626,Bangalore,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,849.65
2770,2023-08-27,1422,User_1422,Bangalore,Gold,20,Hotel Cafe Punjabi,Indian,3.7,214.44
2771,2023-12-23,243,User_243,Bangalore,Regular,424,Sai Cafe Family Restaurant,Indian,4.7,487.17
2772,2023-08-22,2234,User_2234,Bangalore,Gold,216,Classic Delights Non-Veg,Italian,3.1,1028.24
2773,2023-07-21,514,User_514,Bangalore,Gold,165,Udupi Kitchen Chinese,Mexican,4.3,365.93
2774,2023-06-24,1194,User_1194,Chennai,Regular,5,Udupi Foods South Indian,Chinese,4.8,901.98
2775,2023-11-20,2533,User_2533,Pune,Regular,321,Sai Restaurant Non-Veg,Chinese,4.7,1174.07
2776,2023-03-30,2121,User_2121,Pune,Regular,21,Grand Biryani Family Restaurant,Indian,3.5,420.78
2777,2023-05-19,2204,User_2204,Chennai,Gold,462,Grand Curry House Family Restaurant,Italian,3.1,594.81
2778,2023-08-20,1627,User_1627,Pune,Regular,479,Grand Mess Andhra,Indian,3.8,902.72
2779,2023-02-15,2032,User_2032,Chennai,Gold,150,Sri Cafe Non-Veg,Indian,4.2,241.65
2780,2023-02-05,2261,User_2261,Bangalore,Gold,122,Amma Eatery Non-Veg,Indian,3.9,1103.85
2781,2023-04-11,333,User_333,Pune,Gold,316,Darbar Tiffins Andhra,Chinese,4.8,950.14
2782,2023-02-11,2087,User_2087,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,996.37
2783,2023-11-23,1387,User_1387,Pune,Gold,18,Annapurna Kitchen Family Restaurant,Italian,4.5,973.5
2784,2023-01-20,1991,User_1991,Pune,Regular,225,Darbar Tiffins Chinese,Italian,4.2,962.79
2785,2023-09-19,2259,User_2259,Bangalore,Gold,497,Hotel Delights South Indian,Mexican,4.4,653.72
2786,2023-05-27,1689,User_1689,Bangalore,Regular,141,Amma Kitchen South Indian,Mexican,3.3,995.0
2787,2023-11-29,1787,User_1787,Bangalore,Regular,266,Annapurna Delights Multicuisine,Italian,3.9,910.25
2788,2023-08-07,1652,User_1652,Chennai,Regular,460,New Biryani Andhra,Chinese,4.5,773.23
2789,2023-08-01,1915,User_1915,Chennai,Gold,120,Classic Biryani Multicuisine,Italian,3.2,1039.77
2790,2023-10-29,2983,User_2983,Bangalore,Regular,327,Royal Tiffins Chinese,Indian,3.2,825.56
2791,2023-09-22,2326,User_2326,Hyderabad,Gold,118,Amma Mess Pure Veg,Mexican,3.8,1248.41
2792,2023-10-21,1784,User_1784,Pune,Regular,13,Taste of Mess Punjabi,Indian,4.6,1103.66
2793,2023-02-11,1225,User_1225,Bangalore,Regular,278,Swagath Mess Non-Veg,Indian,3.5,1096.45
2794,2023-06-29,572,User_572,Chennai,Gold,255,Hotel Tiffins Punjabi,Mexican,3.1,1145.21
2795,2023-08-19,2892,User_2892,Hyderabad,Gold,466,Sai Cafe South Indian,Italian,4.9,933.18
2796,2023-03-24,1430,User_1430,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2,216.23
2797,2023-07-06,1586,User_1586,Hyderabad,Regular,255,Hotel Tiffins Punjabi,Mexican,3.1,1460.7
2798,2023-12-27,2148,User_2148,Pune,Regular,25,Swagath Cafe Punjabi,Chinese,3.7,398.69
2799,2023-01-27,1497,User_1497,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,883.25
2800,2023-07-08,415,User_415,Pune,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0,1432.72
2801,2023-03-29,490,User_490,Bangalore,Gold,175,Sai Biryani Non-Veg,Chinese,4.1,388.41
2802,2023-09-06,1895,User_1895,Chennai,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2,740.6
2803,2023-12-03,1456,User_1456,Chennai,Regular,63,Ruchi Foods South Indian,Italian,5.0,1477.57
2804,2023-02-14,1483,User_1483,Chennai,Gold,401,Darbar Eatery Pure Veg,Indian,4.6,699.35
2805,2023-10-26,2037,User_2037,Chennai,Gold,460,New Biryani Andhra,Chinese,4.5,280.88
2806,2023-07-12,568,User_568,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9,540.42
2807,2023-09-30,1692,User_1692,Hyderabad,Regular,468,New Restaurant North Indian,Chinese,4.8,534.17
2808,2023-03-06,2922,User_2922,Chennai,Gold,199,Sri Eatery Chinese,Italian,3.4,627.5
2809,2023-01-17,1815,User_1815,Pune,Gold,336,Sai Foods Andhra,Mexican,4.9,1494.83
2810,2023-02-01,1404,User_1404,Bangalore,Gold,302,Spice Curry House Andhra,Mexican,4.9,1065.76
2811,2023-07-31,649,User_649,Pune,Gold,290,Taste of Kitchen Chinese,Chinese,4.9,1233.95
2812,2023-12-20,2153,User_2153,Bangalore,Gold,363,Annapurna Mess Pure Veg,Italian,4.9,672.61
2813,2023-11-13,391,User_391,Pune,Gold,303,Swagath Foods Andhra,Mexican,3.2,1193.02
2814,2023-04-19,420,User_420,Pune,Regular,490,Swagath Curry House Punjabi,Italian,3.7,769.04
2815,2023-03-05,1302,User_1302,Bangalore,Regular,471,Swagath Tiffins Punjabi,Indian,3.0,826.47
2816,2023-06-05,2851,User_2851,Chennai,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,971.22
2817,2023-05-29,235,User_235,Hyderabad,Gold,179,Annapurna Foods Multicuisine,Italian,3.5,1022.94
2818,2023-09-10,1574,User_1574,Hyderabad,Gold,193,Swagath Eatery Multicuisine,Chinese,3.8,1101.03
2819,2023-02-28,1768,User_1768,Chennai,Regular,456,Hotel Dhaba Chinese,Chinese,4.2,199.19
2820,2023-02-25,2918,User_2918,Hyderabad,Regular,287,Amma Cafe South Indian,Chinese,4.7,1202.81
2821,2023-02-27,2343,User_2343,Bangalore,Regular,280,Taste of Dhaba Andhra,Chinese,3.7,382.28
2822,2023-12-28,2652,User_2652,Pune,Regular,117,Darbar Eatery North Indian,Indian,3.9,706.36
2823,2023-07-13,371,User_371,Bangalore,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,817.45
2824,2023-04-01,1153,User_1153,Hyderabad,Gold,61,Hotel Curry House North Indian,Italian,4.4,327.93
2825,2023-02-24,2213,User_2213,Chennai,Gold,87,Hotel Curry House Non-Veg,Mexican,3.8,241.3
2826,2023-05-01,513,User_513,Bangalore,Regular,41,Classic Delights Pure Veg,Mexican,3.7,1433.36
2827,2023-10-31,2581,User_2581,Pune,Gold,105,Amma Curry House South Indian,Mexican,4.2,647.17
2828,2023-03-19,502,User_502,Pune,Regular,328,Ruchi Curry House Andhra,Mexican,4.6,780.59
2829,2023-12-15,2023,User_2023,Bangalore,Regular,58,Sai Biryani Multicuisine,Indian,4.4,1086.32
2830,2023-04-16,222,User_222,Chennai,Gold,289,Sri Biryani Punjabi,Italian,4.8,1404.1
2831,2023-03-13,536,User_536,Hyderabad,Regular,31,Udupi Delights North Indian,Mexican,4.7,1310.36
2832,2023-01-20,757,User_757,Pune,Gold,243,Grand Tiffins South Indian,Chinese,4.8,920.72
2833,2023-06-14,928,User_928,Bangalore,Regular,57,Spice Mess Punjabi,Mexican,4.4,1135.45
2834,2023-08-23,250,User_250,Pune,Regular,140,Royal Tiffins Punjabi,Italian,3.3,1263.87
2835,2023-11-11,1168,User_1168,Hyderabad,Regular,227,Udupi Curry House Chinese,Italian,3.5,774.43
2836,2023-12-25,1618,User_1618,Bangalore,Gold,270,Taste of Biryani North Indian,Mexican,3.8,1259.44
2837,2023-02-16,2834,User_2834,Chennai,Regular,438,Grand Biryani Pure Veg,Italian,3.2,215.98
2838,2023-10-24,2462,User_2462,Chennai,Gold,9,Classic Mess Family Restaurant,Italian,3.1,203.82
2839,2023-12-22,2193,User_2193,Pune,Gold,456,Hotel Dhaba Chinese,Chinese,4.2,1165.09
2840,2023-11-15,1789,User_1789,Pune,Gold,272,New Dhaba Pure Veg,Indian,4.8,891.29
2841,2023-12-04,422,User_422,Chennai,Regular,420,Ruchi Tiffins Chinese,Italian,4.0,1375.78
2842,2023-12-24,2478,User_2478,Chennai,Gold,297,Grand Tiffins Andhra,Italian,4.8,731.85
2843,2023-11-30,1555,User_1555,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,1416.7
2844,2023-08-15,2613,User_2613,Bangalore,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,304.37
2845,2023-08-01,1336,User_1336,Bangalore,Regular,21,Grand Biryani Family Restaurant,Indian,3.5,570.67
2846,2023-05-10,980,User_980,Chennai,Gold,283,Grand Kitchen Punjabi,Chinese,4.6,382.16
2847,2023-12-16,1480,User_1480,Pune,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0,705.96
2848,2023-09-15,1345,User_1345,Pune,Regular,338,Grand Kitchen Non-Veg,Mexican,4.5,749.56
2849,2023-12-25,92,User_92,Bangalore,Regular,273,Swagath Delights Andhra,Indian,3.9,238.33
2850,2023-03-19,284,User_284,Chennai,Regular,183,Taste of Biryani Non-Veg,Chinese,3.7,868.45
2851,2023-12-07,1448,User_1448,Chennai,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5,276.58
2852,2023-07-28,2782,User_2782,Pune,Gold,320,Hotel Cafe Multicuisine,Italian,4.1,362.66
2853,2023-08-26,172,User_172,Chennai,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,295.49
2854,2023-12-15,2398,User_2398,Bangalore,Gold,213,Amma Dhaba Punjabi,Indian,3.7,403.55
2855,2023-02-08,1872,User_1872,Chennai,Regular,465,Sai Eatery North Indian,Italian,4.9,597.31
2856,2023-12-14,180,User_180,Pune,Gold,120,Classic Biryani Multicuisine,Italian,3.2,661.59
2857,2023-04-21,1443,User_1443,Bangalore,Regular,481,Sai Restaurant Non-Veg,Indian,4.2,455.68
2858,2023-07-30,2830,User_2830,Pune,Gold,318,Hotel Tiffins Pure Veg,Indian,3.7,202.75
2859,2023-11-18,2512,User_2512,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,225.27
2860,2023-06-23,650,User_650,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6,1194.38
2861,2023-09-17,1774,User_1774,Bangalore,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2,1376.41
2862,2023-05-14,537,User_537,Bangalore,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9,1338.59
2863,2023-05-30,1347,User_1347,Chennai,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8,984.01
2864,2023-06-08,63,User_63,Pune,Regular,408,Darbar Eatery Family Restaurant,Mexican,3.0,301.78
2865,2023-03-07,210,User_210,Chennai,Regular,12,Royal Foods Multicuisine,Mexican,3.4,402.63
2866,2023-03-28,1850,User_1850,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8,891.25
2867,2023-09-15,2207,User_2207,Chennai,Gold,314,New Eatery Punjabi,Indian,4.1,1194.26
2868,2023-04-15,368,User_368,Pune,Regular,75,New Cafe South Indian,Chinese,4.2,426.81
2869,2023-01-12,520,User_520,Chennai,Regular,476,Royal Curry House Multicuisine,Mexican,3.4,759.41
2870,2023-05-08,2894,User_2894,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,1279.16
2871,2023-10-29,1594,User_1594,Bangalore,Regular,334,Darbar Tiffins Family Restaurant,Indian,4.0,543.29
2872,2023-03-04,2873,User_2873,Pune,Gold,150,Sri Cafe Non-Veg,Indian,4.2,428.44
2873,2023-10-11,511,User_511,Chennai,Regular,376,Amma Cafe Non-Veg,Indian,3.4,1312.52
2874,2023-05-13,2582,User_2582,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7,1115.2
2875,2023-05-22,1531,User_1531,Bangalore,Gold,229,Ruchi Mess Family Restaurant,Italian,3.8,594.49
2876,2023-11-19,2895,User_2895,Chennai,Gold,162,New Foods Multicuisine,Italian,3.3,376.09
2877,2023-03-25,2141,User_2141,Bangalore,Gold,358,Udupi Cafe North Indian,Indian,5.0,116.9
2878,2023-11-23,2142,User_2142,Chennai,Gold,290,Taste of Kitchen Chinese,Chinese,4.9,1472.08
2879,2023-10-31,1016,User_1016,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,1492.11
2880,2023-12-19,1573,User_1573,Chennai,Gold,321,Sai Restaurant Non-Veg,Chinese,4.7,1470.38
2881,2023-06-17,2029,User_2029,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4,488.33
2882,2023-12-13,2365,User_2365,Hyderabad,Regular,279,Sri Tiffins Andhra,Italian,4.9,1244.26
2883,2023-10-03,1875,User_1875,Chennai,Gold,103,Darbar Restaurant North Indian,Mexican,4.9,543.32
2884,2023-09-05,1566,User_1566,Pune,Regular,254,Ruchi Dhaba Chinese,Indian,4.7,1256.37
2885,2023-12-09,2973,User_2973,Hyderabad,Gold,139,Ruchi Cafe South Indian,Mexican,4.8,651.91
2886,2023-11-01,1759,User_1759,Chennai,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1,178.83
2887,2023-06-09,1541,User_1541,Chennai,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,531.97
2888,2023-10-16,2787,User_2787,Pune,Regular,212,Sai Delights North Indian,Indian,3.2,1055.25
2889,2023-03-13,2998,User_2998,Bangalore,Regular,92,Amma Delights Pure Veg,Mexican,4.9,186.4
2890,2023-07-30,1783,User_1783,Hyderabad,Regular,64,New Restaurant Chinese,Chinese,4.5,1049.6
2891,2023-07-04,1627,User_1627,Pune,Regular,19,Classic Biryani Chinese,Indian,3.6,1473.11
2892,2023-01-21,1240,User_1240,Pune,Gold,214,Amma Foods North Indian,Chinese,3.4,281.23
2893,2023-01-09,907,User_907,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6,838.33
2894,2023-09-09,1582,User_1582,Hyderabad,Regular,265,Udupi Curry House Andhra,Chinese,4.2,157.1
2895,2023-03-13,2156,User_2156,Bangalore,Gold,395,Royal Restaurant Punjabi,Mexican,4.0,252.89
2896,2023-07-04,1284,User_1284,Chennai,Regular,440,Annapurna Kitchen North Indian,Mexican,3.8,892.11
2897,2023-10-11,1757,User_1757,Chennai,Gold,239,Sai Curry House North Indian,Indian,4.9,212.07
2898,2023-07-24,130,User_130,Hyderabad,Gold,115,Annapurna Eatery Non-Veg,Chinese,3.3,1426.51
2899,2023-04-03,496,User_496,Chennai,Regular,19,Classic Biryani Chinese,Indian,3.6,1346.23
2900,2023-08-09,2729,User_2729,Hyderabad,Gold,3,Darbar Eatery Andhra,Mexican,4.3,1302.69
2901,2023-12-12,399,User_399,Bangalore,Regular,236,Hotel Eatery Non-Veg,Italian,4.2,322.35
2902,2023-05-10,2289,User_2289,Pune,Gold,261,Spice Mess Non-Veg,Italian,3.5,1205.45
2903,2023-07-19,669,User_669,Chennai,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4,1237.71
2904,2023-01-14,2925,User_2925,Bangalore,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4,1079.21
2905,2023-12-07,627,User_627,Pune,Regular,6,Ruchi Restaurant South Indian,Chinese,4.8,1327.79
2906,2023-04-12,2139,User_2139,Bangalore,Gold,407,Grand Cafe Chinese,Mexican,4.6,447.72
2907,2023-11-10,2170,User_2170,Bangalore,Regular,296,Grand Restaurant Multicuisine,Italian,3.8,555.81
2908,2023-01-17,2798,User_2798,Pune,Regular,331,Spice Biryani Non-Veg,Mexican,3.4,937.24
2909,2023-02-11,1394,User_1394,Bangalore,Gold,466,Sai Cafe South Indian,Italian,4.9,419.1
2910,2023-05-04,1825,User_1825,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8,133.99
2911,2023-06-15,2770,User_2770,Hyderabad,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,1126.21
2912,2023-11-16,357,User_357,Hyderabad,Gold,223,Amma Eatery Punjabi,Italian,3.4,253.91
2913,2023-03-19,175,User_175,Hyderabad,Gold,356,Hotel Foods Multicuisine,Indian,4.2,404.83
2914,2023-01-02,1676,User_1676,Bangalore,Gold,4,Annapurna Curry House Pure Veg,Chinese,4.1,852.33
2915,2023-05-03,2816,User_2816,Chennai,Regular,98,Ruchi Dhaba Non-Veg,Indian,4.0,1177.09
